,logFC,AveExpr,t,P.Value,adj.P.Val,B
FCER1A,-1.37435402451708,5.08707693995058,-9.82695326049922,1.9045920984066e-15,1.45756297904673e-14,24.4483568164709
HCRT,-0.262171486889789,4.42519120758605,-9.82395361465176,1.93059624741496e-15,1.47662752030635e-14,24.4348380110296
CDK2AP1,0.461730528423286,11.001061091188,9.81619803312407,1.99949167362288e-15,1.52845757743287e-14,24.399883343599
TRRAP,0.591366453397668,6.22993623190584,9.81531725468863,2.0074701519732e-15,1.53368903922655e-14,24.3959134811804
PLOD3,0.927822211308675,7.89159970882786,9.81433311521936,2.01642267659496e-15,1.53965833187463e-14,24.3914777082933
MTR,0.57858489877367,7.02236249667495,9.81188691989963,2.03884899384152e-15,1.55590311415969e-14,24.3804518884859
SLMO1,0.514259927699168,5.656542731988,9.81128049206129,2.0444471919265e-15,1.5592947967769e-14,24.3777184758003
DES /// SUPT20H,-1.30285545636503,8.85382142874744,-9.81093442763186,2.04764876525479e-15,1.56085578468238e-14,24.3761586180077
DIXDC1,-0.580807436149205,6.46099150875639,-9.80825241972592,2.07263204566898e-15,1.57900913738536e-14,24.3640695074489
OSBPL10,-0.35650156624294,6.21486192445823,-9.80778236410549,2.07704204396565e-15,1.58147736474342e-14,24.3619507070556
MIR6840 /// PILRB /// STAG3L5P-PVRIG2P-PILRB,0.702240960842706,7.38046297485448,9.80740335222492,2.08060473083418e-15,1.58329802574459e-14,24.3602422842219
CHN1,0.58251820760031,7.49053628004263,9.80573721055363,2.09633914840794e-15,1.59437386554493e-14,24.3527319601263
TMEM59,-0.534006187646942,9.4642925474513,-9.80380225909409,2.11476186147814e-15,1.60748068379511e-14,24.3440097965475
KRT4,-2.20212934394989,8.72792060213299,-9.80048090639795,2.14676369702209e-15,1.63088877826046e-14,24.3290377928509
MED16,-0.317186694186214,6.63677993657662,-9.79398356758616,2.21077721109753e-15,1.67857606786422e-14,24.2997477170301
TBCCD1,0.681169936080255,6.22088651979919,9.79197071686916,2.23099392249417e-15,1.6929748940207e-14,24.290673401868
F2R,0.79650040889923,5.50410110996476,9.79048467118067,2.2460383148154e-15,1.70286996311003e-14,24.283973914893
FKBP8,-0.274727456056273,6.25635335786552,-9.79043395291169,2.2465535658344e-15,1.70286996311003e-14,24.283745261885
GTF2E2,0.569415169658949,7.97374089786503,9.78834775226728,2.26785043214475e-15,1.71804924834284e-14,24.2743399566764
GCFC2,0.39351426273109,5.8229484684536,9.78741541997184,2.2774334108137e-15,1.72434243961609e-14,24.2701366251605
LOC732360 /// TDG,0.503230026720285,6.98318513054502,9.78621749455079,2.28980589327547e-15,1.73273945395397e-14,24.2647358388492
ARPC2,-0.526482995507849,11.2990634781619,-9.78286274770869,2.32481429385996e-15,1.75824651267585e-14,24.2496108127619
GCNT3,-1.08836788465091,6.38208173197214,-9.78017080641048,2.35329359274905e-15,1.77878987170042e-14,24.2374737357064
FAM212B /// LOC101928718,-0.261402102113235,6.04275221972627,-9.77901236827003,2.36565662371602e-15,1.78713523026954e-14,24.2322506267465
AP1B1,-0.402827257698627,7.52220872550567,-9.77504690254479,2.40847164073567e-15,1.81846336449959e-14,24.2143709082758
CASP10,-0.207663635407635,5.94648870753287,-9.77080039227241,2.45518271227463e-15,1.85269650231109e-14,24.1952232790505
PGAP1,0.716931644096218,6.06026660553962,9.76925319390117,2.47242647449829e-15,1.86466762292659e-14,24.1882467351897
DPH2,0.410402368064418,7.30886402188912,9.7673428363345,2.49388527120521e-15,1.87980253431893e-14,24.1796325176262
RP11-680F8.4,-0.616636328180287,5.26260673514464,-9.76589929321988,2.51022414351841e-15,1.89106350611211e-14,24.1731231685762
RCN1,0.810953458496343,8.45167470098901,9.76367268374206,2.53563685903599e-15,1.90914385236052e-14,24.1630825818414
MEIS2,-0.7309281553035,7.72226089469359,-9.75773485745994,2.60467430325909e-15,1.96003191584335e-14,24.1363057881021
SNW1,0.500455596344708,8.43455164171539,9.75321138677611,2.65852909291554e-15,1.99944466837805e-14,24.1159061090716
RRM1,0.682443015814965,8.03608519010966,9.75260663022419,2.66581318428298e-15,2.00380785236843e-14,24.1131787511818
NPM3,0.730007664855952,7.16166040993675,9.75191118345246,2.67421434054953e-15,2.00900538146342e-14,24.1100423762594
FAM102A,-0.544692409614567,7.55776338554664,-9.75103224041743,2.68487014711543e-15,2.01589000212584e-14,24.1060784290162
AATF,0.530553837268193,8.23737017103027,9.75058190148247,2.69034627843213e-15,2.01888006402055e-14,24.1040474323317
MPST,-0.48068173729317,8.12626641887157,-9.75019788452967,2.69502477531839e-15,2.0212685814888e-14,24.1023155366298
PEBP1,-0.780220857669224,10.1893819572988,-9.74684551745969,2.73621469952168e-15,2.05102283217057e-14,24.0871962902771
TLR5,-0.637864067417177,7.0774590913989,-9.74390715213171,2.77283644783407e-15,2.07732176233245e-14,24.073943829459
CHORDC1,0.727921804632074,7.35399044451456,9.7414563389347,2.80375717219646e-15,2.09932289098256e-14,24.0628900363154
UBE2L6,0.811810927279334,8.40067617964158,9.7359748509479,2.87417111323489e-15,2.15085396430617e-14,24.038166259504
COA3,-0.495336347959403,9.08238479509829,-9.73064856738528,2.94428883635587e-15,2.20210645397618e-14,24.0141413768569
TPD52L1,-0.837051967307722,9.19668348345145,-9.72989659641373,2.95432529647055e-15,2.2083908397013e-14,24.0107494254085
NOTCH2,-0.574460054308138,7.55912899491537,-9.72943573921837,2.96049323778034e-15,2.21177811545612e-14,24.0086706037875
LOC101928717 /// SLC19A1,0.296529876882749,5.72837861201264,9.72738862224456,2.98804745671517e-15,2.23113046284561e-14,23.9994364253046
SPX,-0.312298668496752,5.11780704104521,-9.72550341036065,3.01364972092835e-15,2.24900474756193e-14,23.9909324260438
FAM189B,0.383591529630774,8.01931243142506,9.72006291109701,3.08877429483404e-15,2.30379605930916e-14,23.9663901061681
PRUNE2,-0.828457977803258,5.64562902282846,-9.71865861767058,3.10846823845182e-15,2.31720619099153e-14,23.9600550921274
DNAJC1,-0.44139770743483,7.35888392499856,-9.71795018007458,3.11845114207192e-15,2.32336643798798e-14,23.9568591766981
CIRBP,-0.608483137434701,8.86365188458532,-9.7166976031289,3.13618044523063e-15,2.33528808359735e-14,23.9512084830619
OSTF1,-0.834163809637735,7.85367186921427,-9.71493041152142,3.16136567624893e-15,2.35274543582072e-14,23.943236128017
RREB1,-0.255484090355314,5.80530353167407,-9.71477434201646,3.16359962714658e-15,2.353112215789e-14,23.9425320437599
CST3,-0.770946008805666,9.13766855751498,-9.70876815255504,3.25078387336896e-15,2.41663058573056e-14,23.9154353017422
PPP2R2A,-0.631473106981273,8.72137476492529,-9.70377241550938,3.32513232762322e-15,2.47054224342099e-14,23.8928961271826
TCEA1,0.497367499833125,8.72784097675341,9.7021722198891,3.34930555815762e-15,2.48713541859892e-14,23.885676351949
CANT1,-0.405289145313747,8.34510077843361,-9.69739362261142,3.42254642369333e-15,2.54012712335065e-14,23.8641156575937
GABRP,-2.34096650909085,6.4817425285118,-9.69692456912237,3.42982148466174e-15,2.54362840583724e-14,23.8619992744596
ENO2,1.14516237455698,6.61894798440937,9.69684686493386,3.43102817894287e-15,2.54362840583724e-14,23.8616486700697
BBIP1,-0.453414333363637,6.68177152060062,-9.69330556375715,3.4864761500305e-15,2.58331826577096e-14,23.845669935343
FBXL6,0.481558071353865,5.99233817940049,9.69275832497956,3.49512429602603e-15,2.58830711565983e-14,23.8432006923245
SEC14L1,-0.704480559111934,6.97068589074197,-9.68696596896891,3.58799089225898e-15,2.65562414615992e-14,23.8170638137527
ITGA8,-0.954070923690294,6.0364435505297,-9.67800039332384,3.73663234558952e-15,2.7641262260888e-14,23.7766059200065
POMGNT1,0.558399536097511,6.11160336071302,9.67548297346748,3.77946784026047e-15,2.79428379984247e-14,23.7652453188768
PALB2,0.468552215599001,7.38612321661254,9.67265590419386,3.82815912167098e-15,2.82873540346546e-14,23.7524870536176
IFNGR1,0.822842320360593,8.31081517891163,9.67062403263561,3.86354233252341e-15,2.85332101770787e-14,23.7433172495521
MTHFS /// ST20-MTHFS,0.370658669205065,6.42990383551068,9.66915101935327,3.88939827998026e-15,2.87084750158019e-14,23.7366694689887
GNAQ,-0.339465067327103,7.82574293907211,-9.66765381179693,3.9158566186472e-15,2.8887992467804e-14,23.7299124168081
RNF123,-0.289695593736453,7.72205210303762,-9.66282848523237,4.00236241609132e-15,2.95100534934393e-14,23.7081346615488
CLK2,0.363766845965232,8.49989340894718,9.65646614205728,4.11935719017937e-15,3.03561136451877e-14,23.6794187172125
TTF2,0.50273042751916,5.54382211486588,9.65284111050477,4.18754284464538e-15,3.08417665097451e-14,23.6630567618826
TERF1,0.598992232461218,7.53791442927545,9.64987552206609,4.24416487037029e-15,3.12417691846702e-14,23.6496709193517
TRMT1,0.382438466266433,6.04449175709017,9.64963829272472,4.2487272984645e-15,3.1258328491425e-14,23.6486001183496
PLP1,-0.914924451664174,4.9638175792854,-9.64919415807053,4.25728217666357e-15,3.13042266689925e-14,23.646595386906
NIT2,0.710278432066403,8.94714435815282,9.6481273477553,4.27790156492735e-15,3.14387382544824e-14,23.6417799981708
PPIC,-0.739671305331405,8.99177096287605,-9.64757316430104,4.28865232890983e-15,3.15006175137045e-14,23.6392784982494
TRAPPC8,-0.513435326646636,9.13728924546365,-9.64662160389441,4.30717511449298e-15,3.16194848845044e-14,23.6349832735111
SH3TC2,-0.426960084899445,4.42926824416141,-9.64390907464534,4.36041754126607e-15,3.19929658361623e-14,23.6227390780969
ZBTB1,0.441352481878733,6.06284752509887,9.64211806681106,4.39593302889442e-15,3.22360471435204e-14,23.614654431783
RNF220,0.379795260110366,7.97648967641839,9.64049380547247,4.42839253720983e-15,3.24564669958736e-14,23.6073223840425
DNAJA3,0.458913135333881,8.62440448464612,9.63791000698838,4.48052323296803e-15,3.28207433569447e-14,23.5956587149462
PBX3,-0.617358858042845,7.77319609965943,-9.63757726048073,4.48728126799147e-15,3.2852441135918e-14,23.5941566281813
FAM149A,-0.698981293012109,4.97647895158061,-9.63708397954549,4.49731853408594e-15,3.29080996146029e-14,23.5919298485108
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2,2.13789269876231,11.3780008581711,9.63644605735923,4.51033232372748e-15,3.29854661012862e-14,23.5890501133804
ADAM10,0.430791328439538,6.76649671567219,9.63153374997745,4.61181707937411e-15,3.37094147256577e-14,23.5668742890767
VDAC2,-0.452992553360171,11.1010715110359,-9.63029367575447,4.63779584275532e-15,3.38809788188314e-14,23.5612760388417
MAGEF1,0.713402736208455,7.13174611527677,9.62999813351747,4.64400887167345e-15,3.39080388442283e-14,23.5599418209226
WDR48,-0.257242382583377,6.91172999663137,-9.62829689097995,4.67993572863757e-15,3.41519067886267e-14,23.5522615453343
KCTD3,-0.691411725359893,6.92966533080085,-9.62673610579821,4.71314131790611e-15,3.43756637406913e-14,23.5452152769494
WNK1,-0.443060147743832,7.00115883307574,-9.62486129945658,4.75333994563525e-15,3.46501560761922e-14,23.5367512270063
GCLM,1.51483407261721,7.12081327934039,9.62267345942002,4.80068507722309e-15,3.49764198483396e-14,23.5268737925071
GOLGA2P7 /// LOC101929479 /// LOC642423 /// LOC727751 /// LOC80154,-0.619629210309897,6.61803704235149,-9.61755317998611,4.91334385848717e-15,3.57779322453955e-14,23.5037566356357
MRPL13,0.747244103794507,8.0996098541877,9.61688869597671,4.9281570443628e-15,3.586647412739e-14,23.5007565414684
GNPDA1,0.607909077777794,7.56979612905445,9.6161327654522,4.94506324517138e-15,3.59701451875625e-14,23.4973435548609
PCGF2,0.306069157145026,6.94222743080007,9.61568261244788,4.95515840133375e-15,3.60241881624667e-14,23.4953111283665
LOC220077,-0.168434219058011,5.1726752615992,-9.61388002391377,4.99579068792914e-15,3.62931908526396e-14,23.4871724288071
ETF1,-0.364989508955386,9.11986829659739,-9.61380315685136,4.99753075669718e-15,3.62931908526396e-14,23.4868253710186
METTL7A,-0.633572451646089,7.03718221371192,-9.61223557422955,5.033149493729e-15,3.65322316905196e-14,23.4797476301485
TTC31,0.353726067113454,7.34142560885531,9.60988784790154,5.08697105340165e-15,3.69030669816013e-14,23.4691473309931
MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86,0.552376203989544,7.80721464901965,9.6085640902307,5.11757202237517e-15,3.71051426407728e-14,23.4631703047843
TAF1A,0.753027946820846,4.83182726195055,9.60799707706716,5.1307358807858e-15,3.71806409806006e-14,23.4606101106065
GPR56,0.492916491526988,7.80036690077077,9.60513391102805,5.19772758270468e-15,3.76459208361488e-14,23.4476820940682
TRMT5,0.468318376613793,9.78793888488361,9.6045339730414,5.21187547949448e-15,3.77281719900203e-14,23.4449731666407
SPTLC1,-0.52869666496362,7.88303770778406,-9.602142785061,5.26864954112949e-15,3.81187358395959e-14,23.4341760053202
PDPN,0.579452156295861,5.3292508207954,9.59968449827162,5.32766281472203e-15,3.85250738046914e-14,23.4230756653019
PSMB1,0.362448210557031,9.13724771661501,9.59935985546214,5.33550549084249e-15,3.85611533201798e-14,23.4216097326282
NOD2,-1.03910188755641,6.33255079492033,-9.5983453819849,5.36008763218287e-15,3.87181102880553e-14,23.417028829621
B4GALT2,0.444711454743611,7.00548861699495,9.59738228324752,5.38352988816579e-15,3.88666701060687e-14,23.4126798797367
PRPF40A,0.331915054935296,8.66089597140093,9.59706608410431,5.39124869528877e-15,3.89016156523373e-14,23.4112520502714
POP7,0.659517102977643,8.02907178372581,9.59499134620488,5.44217140132355e-15,3.92481037827576e-14,23.4018832767895
DIABLO,0.496147285072529,8.92686294730493,9.59240063214732,5.50643547001369e-15,3.96903868678587e-14,23.3901843379641
RBM5,-0.360322222332828,7.32612753828559,-9.59227593914905,5.50954765510503e-15,3.96916506176676e-14,23.3896212536804
AGK,0.375224344674538,6.92773392875067,9.59208865911316,5.51422524795071e-15,3.97041844571411e-14,23.3887755400677
NMT1,0.310879172217297,7.02642484831595,9.58800112225351,5.61731451036e-15,4.0424923113693e-14,23.3703168726907
IFITM1 /// IFITM2,0.999979829720529,10.234897204504,9.58759269922493,5.62772062183706e-15,4.04782566280617e-14,23.3684724687321
TUBB4BP7 /// TUBB4BP7,-0.333588415793332,5.90497190648453,-9.58061401226286,5.8085435049946e-15,4.175663056915e-14,23.3369564574194
PCNXL4,0.301674614181037,4.74268143248878,9.58018531185298,5.81983935462791e-15,4.18155921732037e-14,23.3350203782012
PMS2 /// PMS2CL,0.403755679720309,6.92252887771202,9.57872922681514,5.85837040396075e-15,4.20645426981357e-14,23.3284444217694
CRTAC1,-0.554200039181647,5.60469711054207,-9.57864101638057,5.8607128302323e-15,4.20645426981357e-14,23.3280460444773
QSOX1,-0.70793696193528,7.59092740351268,-9.57385400860425,5.98924908182302e-15,4.29642788433323e-14,23.3064265078329
KRT32,-0.485943882010498,5.72060685038261,-9.56933177710663,6.11326930297253e-15,4.38306815011532e-14,23.2860020962388
SYNRG,-0.30408719480389,7.25465033707337,-9.56896895766676,6.12333026608912e-15,4.38677168380522e-14,23.2843634134466
TMEM159,-0.69966810038945,6.95374937297524,-9.56891144895661,6.12492650191672e-15,4.38677168380522e-14,23.2841036735744
SRSF3,0.364359088624726,8.60688863663517,9.56851877642203,6.13583683259597e-15,4.39225819875712e-14,23.2823301530535
AVL9,0.357562690575024,6.04177309881915,9.56738878075262,6.16734230740489e-15,4.4124738636621e-14,23.2772264567208
MAP3K7,0.390368765465471,6.58429170225479,9.5614996972775,6.33417869341407e-15,4.52944047838577e-14,23.250627379276
VAV3,-1.31309356221409,7.33390693817781,-9.55953614505027,6.39080489972033e-15,4.56751603488738e-14,23.2417584055261
NEIL3,0.624417269360165,5.46906454041556,9.55372243717413,6.56145586018361e-15,4.68700190012587e-14,23.2154983299375
RIPK4,-0.924032423278565,8.53680935696773,-9.55203465869559,6.61184732399753e-15,4.72050272497763e-14,23.2078745633495
TXN,-0.745731019774397,9.43966651866852,-9.54631222075956,6.78560401131588e-15,4.84199779371352e-14,23.1820254050197
AGPAT5,0.710538891619371,7.46900677058557,9.5457145349352,6.80401402617843e-15,4.85257253634836e-14,23.1793255045207
MAK16,0.552471015732458,7.53440422082498,9.54311090361754,6.88479707308411e-15,4.9075966478234e-14,23.1675641030417
DHX16,0.365457647706537,7.55069800899714,9.5397150610697,6.99160583199276e-15,4.98003676416928e-14,23.1522237247032
AC007967.3 /// RBMY2TP /// RBMY2TP,-0.278088489264564,6.04779405665092,-9.53964610137992,6.99379191889996e-15,4.98003676416928e-14,23.1519122025257
SRPK2,0.349493668337627,6.4888329434705,9.53688949018822,7.08174218993933e-15,5.04000767230279e-14,23.1394592202819
TOMM34,0.462595997312891,7.87987253397524,9.53451948659311,7.15824300995773e-15,5.09177127787256e-14,23.128752550008
PHTF2,0.38758483665065,5.45743529095844,9.53113280012971,7.26900020188536e-15,5.1678347042862e-14,23.1134526399279
RNF34,0.407715086812382,7.26228730793382,9.53052775207754,7.28896751655695e-15,5.17930578266389e-14,23.1107191995656
HPSE2,-0.432404445647177,5.47655309969501,-9.52918079405597,7.33361630264728e-15,5.20829344877972e-14,23.1046339744459
RNPEPL1,-0.410463985761573,7.14713423329293,-9.52642771101837,7.42572930918545e-15,5.27094178643075e-14,23.092196051097
CSDE1,-0.552368651657282,10.0165929717413,-9.52266034777109,7.55365945033029e-15,5.3589347753918e-14,23.0751754250937
NOX4,0.710696861346471,4.3317242807183,9.51510866358729,7.81678301803223e-15,5.54269792700449e-14,23.0410562780652
SLC9A3R1,-0.682437412909025,9.44590882752292,-9.51471880461764,7.83061344406926e-15,5.54959311466157e-14,23.039294816171
GP1BB /// SEPT5 /// SEPT5-GP1BB,-0.594044192782503,5.3581152271606,-9.50899438350655,8.03653552308367e-15,5.6925459955176e-14,23.0134302027515
LY96,1.31077639549105,6.99398914103411,9.50591441538303,8.14956551198666e-15,5.76726366519248e-14,22.9995136042393
SSBP2,-0.736035243500014,6.29845530688705,-9.50588767174452,8.15055390345367e-15,5.76726366519248e-14,22.999392763953
MIR1244-3,0.308664803980637,11.1538770462189,9.50296347609583,8.25935394505333e-15,5.84119144779674e-14,22.9861797521957
HSPB6,-0.60366620852601,6.07604670101053,-9.50196612442718,8.29679400743346e-15,5.86460099427109e-14,22.9816731501743
ATP5I,-0.444705786168087,10.3092523760732,-9.50011267740608,8.36682359213501e-15,5.91100997635675e-14,22.9732981457262
STIP1,0.692336711029941,7.27721150878586,9.49062857301412,8.73454117164079e-15,6.16757178342347e-14,22.9304416238387
FIG4,-0.577271768832989,7.56979651098414,-9.48811528598927,8.83467124781962e-15,6.23501733233849e-14,22.9190842165329
OLA1,0.550747560630742,9.37807526744661,9.48770244077871,8.8512287247482e-15,6.24344239117808e-14,22.9172185743062
RUNX3,0.863456256207382,6.49509670976411,9.4818569350912,9.08903094759016e-15,6.40783793722906e-14,22.8908022909884
PRR11,0.466688239810734,9.49020951532226,9.48114111782301,9.11858769370041e-15,6.42532391451309e-14,22.8875673922637
UBIAD1,0.418380499198233,6.17365253016023,9.46775469777656,9.68940745313421e-15,6.82398862580036e-14,22.827069274732
TMEM177,0.638243148525334,5.77650326304096,9.46738108109778,9.7058424648165e-15,6.83200317249974e-14,22.8253806935224
C2CD2L,-0.270847508790703,5.64918456206864,-9.46461667993806,9.82831643463596e-15,6.91461200489875e-14,22.812886711029
G3BP1,0.348915023743965,7.11404088058816,9.4636075219226,9.87341084214316e-15,6.94272359685561e-14,22.8083256702525
CCDC59,0.501278553449904,7.85212533354627,9.45866158231096,1.00974360493273e-14,7.09655996914501e-14,22.7859713551226
LOC100506639 /// ZNF131,0.750201990048986,7.14510860555352,9.45730774223288,1.01596407167894e-14,7.13656675090485e-14,22.7798522471107
DNAJC10,0.676823830912198,6.13000384341841,9.45717294350239,1.01658552653353e-14,7.13722254083149e-14,22.7792429789495
APP,0.562900411703649,8.81264945381966,9.45574956355386,1.02317093707915e-14,7.17972752576569e-14,22.7728095050954
MYL5,-0.546757343980821,6.34566467244486,-9.4462183879076,1.06838264451992e-14,7.4930936381353e-14,22.7297285577792
COG2,0.411957987243515,6.80610823156127,9.44441581363416,1.07715565257886e-14,7.55070469118426e-14,22.7215806446495
BTG1,0.786629407629035,9.43600527748683,9.44281857860845,1.08498956631642e-14,7.60167651050615e-14,22.714360825026
FAN1,0.393562742622302,6.64086720362132,9.43510615323763,1.12362706160815e-14,7.86830038219383e-14,22.6794981912928
HSPH1,1.1718023011106,8.39667879906612,9.43432914616587,1.12759530645992e-14,7.89199925779691e-14,22.6759857846528
RUSC2,-0.402928752265763,6.88592480184054,-9.43355448831543,1.13156552713086e-14,7.91568742193248e-14,22.6724839819741
RNF125,-0.484296117184165,5.0580373888247,-9.42763732052069,1.16235733946251e-14,8.12688020839927e-14,22.6457352070022
GNA14,-0.467206718698424,5.52375118041365,-9.42717593305778,1.16479329222646e-14,8.13970079857324e-14,22.6436494503021
PRSS3P3,-0.305132615665044,5.49980888829769,-9.42617456445732,1.17009774863219e-14,8.17254319005897e-14,22.6391226262164
DHDDS,-0.333095340894401,7.14450656608056,-9.42388209075369,1.18233273458601e-14,8.25373290698863e-14,22.6287590884533
PHB2,0.457503720448351,10.9652384612457,9.42267037440283,1.18885137291198e-14,8.29495421006992e-14,22.6232812539485
ATP6V0C,-0.412774596688444,9.99099718137416,-9.422422034829,1.19019179703335e-14,8.30002174246939e-14,22.6221585748316
RFC5,0.533984464561317,6.80239418104388,9.42125805308712,1.19649464400761e-14,8.33967257027478e-14,22.6168964930456
TMEM123,0.848900056444109,9.68693727159642,9.41893185108982,1.20919114326249e-14,8.42382386659409e-14,22.606380190475
C14orf166,0.391401049188132,10.665721468972,9.41584128274911,1.22626856585597e-14,8.53839240986264e-14,22.5924081277634
PRPF19,0.523004433680664,8.53363154431133,9.41527911677203,1.22940076979768e-14,8.55579371978146e-14,22.5898666218962
IFT122 /// LOC101927266,0.463875458695541,6.79014269961965,9.40922976371787,1.26361707428056e-14,8.78938999428807e-14,22.562517500762
TFAP2B,-1.03439473446528,4.65305667996602,-9.4087260289731,1.26650895273571e-14,8.80497350628764e-14,22.5602400755267
ALDH6A1,-0.532351723066976,6.11063517778211,-9.40773482157983,1.27221871963793e-14,8.84012133465639e-14,22.5557587290802
CACNA1H,-0.371208818535977,6.3216210884215,-9.40731793968861,1.27462782782388e-14,8.85230991420337e-14,22.5538739577
LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P,-0.306347788735931,5.38658171127146,-9.40444578560247,1.29135028912921e-14,8.96384137523432e-14,22.5408885002907
TTYH1,-0.462323373270917,4.5838742782268,-9.40373770566815,1.29550657541092e-14,8.98807565024571e-14,22.5376871293077
TNFAIP6,1.26606404152939,6.85056448048518,9.40181228381278,1.30687628791015e-14,9.06230530072124e-14,22.5289818503623
DOCK3,-0.562855062129224,4.61720871206528,-9.4013913799247,1.30937502750256e-14,9.07317372037256e-14,22.5270788342342
UTP6,0.564214692485235,7.33367139127307,9.40132217858512,1.30978630621139e-14,9.07317372037256e-14,22.526765956539
MYO5C,-0.908352637452279,7.91534489534741,-9.40106019218711,1.31134452118566e-14,9.07931414130341e-14,22.5255814451753
WDR43,0.557177316007687,7.60488962089025,9.39789712745425,1.33030463514288e-14,9.20587155348489e-14,22.5112802430567
POM121 /// POM121C,0.552167332188529,9.27272907063933,9.39579251168001,1.34307204605884e-14,9.28946709441415e-14,22.5017644852606
TMEM45A,1.55632125273945,8.3298719440085,9.39534826023457,1.34578269362034e-14,9.30345427328846e-14,22.49975584416
CNOT1,-0.273397832860046,8.55859396952638,-9.38635595712919,1.40184352003989e-14,9.68605070211609e-14,22.4590969819789
PGF,0.555474256275198,7.79579342217447,9.38538549656887,1.40803180506328e-14,9.72383742740431e-14,22.4547089126358
USP9X,-0.361886181275026,8.61800975559115,-9.38351707775292,1.42002320171674e-14,9.80164125189058e-14,22.4462605408092
PDK2,-0.271458037283649,6.39906168147957,-9.38216211308978,1.42878321176315e-14,9.8570725405712e-14,22.4401337877759
JTB,0.411820280691501,10.7404291665234,9.38195980877154,1.43009576904071e-14,9.85815656717382e-14,22.4392190232764
NDST2,-0.323101442361682,7.26295624778785,-9.38191306927326,1.43039918817816e-14,9.85815656717382e-14,22.4390076799817
PLA2G5,-0.344902821429047,4.8304223938857,-9.38033575373578,1.4406765468421e-14,9.92392636624412e-14,22.4318754584708
POLR1C,0.455779915481966,7.18440982627335,9.37975093095961,1.44450585773118e-14,9.94523518453232e-14,22.4292310232618
CD3EAP,0.621827674882329,7.58128043548484,9.37925599910787,1.4477545422054e-14,9.96230994168608e-14,22.4269930481174
EMC1,0.281794048470877,5.9104223486212,9.37914864671151,1.44846015800319e-14,9.96230994168608e-14,22.4265076229736
GRWD1,0.329453031667132,7.36262577010596,9.37894537800187,1.44979716507971e-14,9.96643371620154e-14,22.4255884835374
SEMA4A,-0.35553487761147,7.48460362651571,-9.37664148914057,1.46503774458245e-14,1.00660829273166e-13,22.4151707036644
ESRP2 /// MIR6773,-0.748643438204501,8.28826626976125,-9.37631611012675,1.46720306866343e-14,1.00758381468426e-13,22.4136993871781
GINS4,0.703819018413598,5.53425273213898,9.37217412927499,1.49504873509575e-14,1.02618505103195e-13,22.3949697410458
TLR2,0.662591116633102,6.59547561388998,9.37118113526359,1.50180270235909e-14,1.0302976407301e-13,22.39047945766
EXT1,0.594549995212002,6.60648662709609,9.37034845613347,1.50748981811117e-14,1.03367452520408e-13,22.3867140951326
PITPNA,-0.486556206269683,8.25039297795805,-9.36612335841743,1.53668090637001e-14,1.05315631083117e-13,22.3676080245867
TAF5,0.680350474871021,6.32986698982002,9.36508087991785,1.54397001189662e-14,1.05761554540207e-13,22.3628938307917
LIMS2,-0.588135278001864,7.15636268936339,-9.36378407330207,1.5530857494113e-14,1.06332086642825e-13,22.3570295053396
RHOG,-0.457478863816554,8.59317370681211,-9.36288938627592,1.55940623959621e-14,1.06710761155153e-13,22.3529835941703
SLC4A2,0.394420877386342,7.03259760117749,9.36134072450153,1.57040766073432e-14,1.07409208172188e-13,22.3459802672057
TMEM161A,0.321638626947805,8.20854059587192,9.36107120652955,1.5723301942719e-14,1.07486305389907e-13,22.344761453021
KARS,0.394562036715477,10.4078137505252,9.35815415336725,1.59328962118915e-14,1.08864050709663e-13,22.3315698518532
CD207,-1.06193076763564,5.95709303194789,-9.35656332169321,1.60483763154112e-14,1.09597678576444e-13,22.3243756571343
PDPK1,-0.305598386952917,4.70471768601104,-9.35574886550652,1.61078225625821e-14,1.09948091885503e-13,22.3206924322895
MARK2,-0.340277733886534,5.82454978474345,-9.35230570796912,1.63615812450373e-14,1.11623811472326e-13,22.3051212393744
ATP9B,-0.28995652151242,5.97776455819673,-9.35210512819845,1.63764866523236e-14,1.11669130729643e-13,22.3042141377413
HSPB7,-0.557122756621469,6.18666562219301,-9.3506718175195,1.64833948000002e-14,1.12341442623299e-13,22.2977321103135
ICOSLG,-0.18532050042602,5.74311999592814,-9.34944572260152,1.65754015658253e-14,1.12911568630105e-13,22.2921871633536
LGALS8,0.429323588476672,6.73292420845775,9.34742534350111,1.67281351346338e-14,1.13894582541348e-13,22.2830500387344
PMVK,-0.597576565862732,7.77887426522962,-9.34630898881274,1.68131313226439e-14,1.14415644423732e-13,22.2780013088794
STAU1,0.373001786987644,9.64923395699471,9.34518167624215,1.68994006942402e-14,1.14930637962495e-13,22.2729029946315
PTPN2,0.467819087865065,6.18220173848847,9.3450980706601,1.69058163721376e-14,1.14930637962495e-13,22.2725248840993
SUCLG1,-0.468269234512845,8.90870352695821,-9.34311860243882,1.70584302504471e-14,1.15909846573551e-13,22.2635725938052
PGD,-0.910355562148423,8.47276709661454,-9.3423951003714,1.71145547524341e-14,1.16232767577461e-13,22.2603004817035
