,logFC,AveExpr,t,P.Value,adj.P.Val,B
TTPAL,0.158007394346696,6.61710834867762,3.10244881939332,0.00278182432845689,0.00954464478271004,-2.2250730089648
SEMA3F,-0.134636649687349,7.23227918357764,-3.10230286039705,0.00278302619723267,0.00954634493796941,-2.22546964871334
SYMPK,0.0940354109464082,5.96738903632561,3.10113131217944,0.00279269063429588,0.00957706519221234,-2.22865279256859
CLIC1P1 /// CLIC1P1,-0.0754609534728493,3.91109231566835,-3.10037343187872,0.00279895927909128,0.00959612751317062,-2.23071150287806
MIR4746 /// UBXN6,-0.118856832551159,7.17506736681074,-3.10003999698207,0.00280172137141047,0.00960316112975209,-2.23161712756211
TOMM40,0.154244972146201,7.43132366566563,3.09971822570037,0.0028043892565051,0.00960755060914291,-2.23249100393964
RALYL,-0.095819606836678,4.71828941270173,-3.0997140658082,0.00280442376271319,0.00960755060914291,-2.23250230105693
NFATC3,0.0990295748187016,6.01811164702293,3.09949902349533,0.00280620807333234,0.00961122709353435,-2.23308628102302
STAG1,0.163269904884799,7.05758008505724,3.09917945787761,0.00280886162145126,0.00961787808814639,-2.23395405361685
FXYD2 /// FXYD6-FXYD2,-0.153061337818613,5.0474441036033,-3.09858569038135,0.00281379825236507,0.00963234128184242,-2.2355662361572
CXorf40A /// CXorf40B,0.13141226534024,7.48051775296894,3.09714760073087,0.00282578821208068,0.00967093636015964,-2.23946993881333
RAD51D,0.126336170014914,5.37332225190083,3.09647866565898,0.0028313816336209,0.00968762601984469,-2.24128530272473
ATP6V0A4,-0.299297438884981,5.22346452821123,-3.09544420948629,0.00284005176711878,0.00971483159519371,-2.24409204162423
DKK3,0.217087757670087,6.08934729189174,3.09530666195173,0.00284120646419263,0.0097163222073794,-2.24446518944762
LRRC40,0.0899099801827982,7.18826446432937,3.09513120899667,0.00284268000892774,0.00971890218078888,-2.24494115144369
MYRIP,-0.201017476695988,4.17174580641402,-3.0946123184112,0.0028470420937901,0.00973135404592139,-2.24634865903567
SLC16A10,0.173546729000043,4.38686742665528,3.09425119860509,0.00285008155325597,0.00973888627958171,-2.24732810351693
C21orf33,-0.159053725430858,7.86181467470524,-3.09417931406408,0.00285068694946543,0.00973888627958171,-2.24752306156352
SLC7A7,0.194981544925921,7.07912524431833,3.0937734705413,0.00285410712775652,0.00974810660389927,-2.24862368577345
ADAMTS2,0.184052912822498,5.64833362113866,3.09280468088084,0.00286228692097315,0.00977357446613243,-2.25125054836804
TNFRSF12A,0.26301271476786,7.19645010222406,3.09265315542737,0.00286356827347942,0.00977547997374954,-2.25166135200848
MRPL40,0.132636398640666,8.12810723395465,3.09234712227102,0.00286615782922207,0.00978184925806473,-2.25249099834737
POLR1B,0.14731005220059,7.23860313804095,3.09172734076804,0.00287140891689777,0.00979729651902887,-2.25417101742403
PRAF2,0.133424028215437,6.95618413424292,3.09151443043897,0.00287321486566657,0.00980098407609381,-2.25474808719835
FSHB,-0.0772928485278066,4.81131047582153,-3.09088723590726,0.00287854101651999,0.00981667470054697,-2.25644785442551
DCLK1,-0.24245420103262,4.93756144338518,-3.09020726538923,0.00288432574521808,0.00983392089975336,-2.25829035722301
MDFIC,-0.198194780574931,6.96263557954667,-3.08849264922345,0.00289896071432509,0.00988132510822285,-2.26293506411033
LY6G6D /// LY6G6F,-0.0956786483932873,5.11200903290182,-3.08785229286957,0.00290444416426667,0.00989751963692992,-2.26466922134717
RS1,-0.0618130789771682,4.49233364174242,-3.08766651454058,0.00290603681613141,0.00989895628219,-2.26517227934272
GHITM,-0.129068255654557,9.87953485209236,-3.08763225181337,0.0029063306346822,0.00989895628219,-2.26526505483747
CSH1 /// CSHL1 /// GH1 /// GH2,-0.0717552420017921,5.51290037141785,-3.08732606349305,0.00290895756979427,0.00990540729548239,-2.26609410715788
PIK3C2B,-0.171846528218567,8.80140944039764,-3.08626731407894,0.00291805815965973,0.00993389320599529,-2.26896035798319
TMC6,0.133336072109079,6.76646359050926,3.08509824917997,0.00292813781692495,0.00996569695183598,-2.27212439501256
AMIGO2,0.459236217585048,6.96745673533616,3.08492128357744,0.0029296664374731,0.00996838920001231,-2.2726032680946
PIK3CD,0.150821995281959,6.05883475416668,3.08459238264047,0.00293250944510908,0.00997555125865823,-2.27349322678404
AAMP,0.105843630834296,8.27692874083484,3.08440488491319,0.00293413131964711,0.0099772487844069,-2.27400053670287
ZC3H7B,0.0623109371286858,5.83030146561082,3.08436401765785,0.00293448493659026,0.0099772487844069,-2.27411110756677
WDR18,0.157957017143653,6.72095988099014,3.08349607004371,0.00294200452019173,0.0100002995700179,-2.27645917478985
HIST1H3G,-0.112541732939912,6.4280826590109,-3.08340277943984,0.00294281382461308,0.0100005352878164,-2.27671152513679
RHBDL1,0.121514277577828,4.59346511000161,3.08230969371443,0.00295231191958594,0.0100302904960291,-2.27966788465445
MBP,-0.152532675254101,6.19546590976989,-3.08178320791336,0.00295689687759776,0.0100433428752787,-2.28109153613847
CACTIN,0.0834602125659514,6.13420804223166,3.08131056784236,0.00296101856826645,0.010054815565357,-2.28236942912757
CYLD,-0.130576285618484,6.12419418462774,-3.08109218759006,0.00296292477709277,0.0100587612063323,-2.28295982130878
IGSF1,-0.0925009724063614,5.48415577142566,-3.08083843137207,0.00296514121451867,0.0100637577886037,-2.28364581297195
KCNN3,-0.153238585197156,5.11112904916716,-3.08064773946048,0.00296680783296659,0.0100668862321224,-2.28416129175765
AKAP8,0.0886933732642021,7.33234995353636,3.07996790581672,0.00297275658526282,0.0100824158416943,-2.2859988237319
C11orf95,0.163996405263835,6.76557257599252,3.07995420439417,0.0029728765911322,0.0100824158416943,-2.28603585435676
SNN,0.15315332686528,6.54950700817289,3.07945621195487,0.00297724139546532,0.010092671054283,-2.28738168657472
NR1H3,0.185600502547393,5.94852949071392,3.07943881671766,0.00297739396917694,0.010092671054283,-2.2874286945038
POU6F1,-0.0886557280412782,5.39451299558139,-3.07903620854337,0.00298092728470881,0.0100996483724384,-2.28851662465437
MAPKAPK2,0.11914709210083,6.70943711673742,3.07903397466074,0.00298094690030757,0.0100996483724384,-2.28852266076569
CSK,-0.190457664328705,8.96866325913465,-3.07881533983948,0.00298286730277138,0.0101036219541241,-2.28911341177539
TEFM,0.155798898549143,6.73938150895067,3.07816640408448,0.00298857409347762,0.010120415653558,-2.29086664901109
COMMD4,0.104201306280476,7.05281173988852,3.07739745442608,0.00299534947007824,0.0101408186593455,-2.29294376826401
RGS1,0.319180187780992,5.89474016180063,3.07707601226463,0.00299818600571734,0.0101478797563912,-2.29381194534063
INPP4A,0.0827504134010305,5.19272578339628,3.07670299126317,0.0030014808324876,0.0101564880949098,-2.29481934495264
SLC35A2,0.0927461649828122,5.61637880834227,3.07596983733126,0.00300796648558362,0.0101758866214425,-2.29679906940481
ADRA1D,-0.0690938800083019,4.08956966550582,-3.0751290053272,0.00301542076422154,0.0101985514585721,-2.29906911694223
SSR1,0.153359185214542,8.65692389083124,3.07380874360267,0.00302716010980553,0.0102356939914991,-2.30263256599275
H3F3A /// H3F3B /// MIR4738,-0.158927839642195,10.7297224421371,-3.07362345534023,0.00302881103800916,0.0102387146519994,-2.30313257536069
FAM174B,-0.168154912810151,5.63104192951768,-3.07336616915646,0.00303110486306509,0.0102439065327144,-2.30382683687216
WSB2,-0.186191613870582,9.7532557916941,-3.07266342062817,0.00303737844332281,0.0102625424153769,-2.3057229111571
COMMD8,-0.182027210193831,8.98499291505852,-3.07242121617266,0.00303954345466002,0.0102672906247763,-2.30637632315422
HLA-F-AS1,-0.130771446583434,6.08342239699975,-3.07211943866222,0.00304224298838641,0.0102738415762225,-2.30719039514434
PCDH11X,-0.0759262757771119,3.64899179590995,-3.07149060607728,0.00304787535490878,0.010289031748357,-2.30888653358542
APBA3,0.105620174624496,6.2223154720938,3.07144729520046,0.00304826364191057,0.010289031748357,-2.30900334555468
VAPA,-0.123239804218103,9.94914552005962,-3.07128334054971,0.00304973393181745,0.0102914242418259,-2.30944552957224
MBNL3,-0.110756434560026,4.88313632958364,-3.07116528598072,0.0030507930145063,0.0102924282553801,-2.30976391049698
TUBGCP2,-0.07007413737232,6.43644035797683,-3.07084079822449,0.00305370580171476,0.0102996840304904,-2.31063897268389
GATA3,0.165305730632576,4.92120270736757,3.06979584576477,0.00306310351048204,0.0103288033792826,-2.31345647300751
PPFIA2,-0.0849353808893893,4.96905206872878,-3.06941722295259,0.00306651527508635,0.0103377285963562,-2.31447717306849
MYL10,-0.0607750709344776,5.48382687380641,-3.06909903958873,0.00306938515849569,0.0103448230466507,-2.31533486551183
TEX2,-0.153084295341431,8.0047825543976,-3.06901329661227,0.00307015895291798,0.010344851221313,-2.31556598207712
PNPLA4,-0.16354894399808,6.6607562926855,-3.06840544051657,0.0030756498133398,0.0103607694983269,-2.31720429254826
RAB4A /// SPHAR,-0.192147307362081,7.24712653677474,-3.0680243217857,0.00307909718463931,0.0103687258816856,-2.31823136913914
TXNRD3 /// TXNRD3NB,0.189921863208093,6.25513277297555,3.06797472070457,0.00307954611092016,0.0103687258816856,-2.31836503196531
RBM10,-0.163321593161494,8.0421725577133,-3.06776649100146,0.00308143140841772,0.0103724895354335,-2.31892614244943
AGPAT2,-0.144543990738543,7.41119272280125,-3.06763478434843,0.00308262442658225,0.010373921594935,-2.31928103364874
MFGE8,0.133569456420309,6.88593483823574,3.06656538334591,0.00309232716245919,0.0104039834704098,-2.32216217010348
ST20,0.107770393359903,5.44100477118059,3.06636935863532,0.00309410878859455,0.0104073868287345,-2.32269020949983
EIF4E,-0.145942016243828,7.24758192190691,-3.06583421019548,0.00309897750703832,0.0104211696958504,-2.32413162974865
BNIP3,-0.316121666445588,8.44575538579001,-3.06565741830344,0.00310058750694654,0.0104239900886524,-2.32460777622259
OSBPL9,0.148417769543731,8.7738765595243,3.06550707790155,0.00310195723273444,0.0104260014922671,-2.32501266562952
PTGS1,-0.248782459777335,7.48661791356389,-3.06501640153027,0.00310643162482678,0.0104384444081387,-2.32633402672276
TFPT,0.133700807584401,6.33202867576708,3.06321008084731,0.00312295500613359,0.0104913589132228,-2.33119695800565
SUN2,-0.148170439919596,8.11571107758781,-3.06269978178206,0.00312763779463143,0.0105044793226749,-2.33257037950251
UBE2D3,-0.125741655993305,9.1082981917364,-3.06179654034751,0.00313594247912123,0.0105297546845524,-2.33500094366997
ELF1,-0.143889906707662,8.45843905346358,-3.05995413154671,0.00315294587697451,0.0105842184618258,-2.33995706431175
GMPPA,0.137037292115824,6.39216962983811,3.05931643780036,0.00315885106168896,0.0106014085171906,-2.34167194862959
TCRA /// TRAV8-6 /// TRAV8-6,-0.097307867694951,5.96277816127859,-3.0588777137297,0.0031629197225814,0.010612428016556,-2.34285160711139
PVRL1,-0.0631700487908112,5.39318058761265,-3.05802537868375,0.00317083810413252,0.010636355665761,-2.34514303283297
HOXC13,0.158814395212395,5.02081354473484,3.05778702803241,0.00317305573543937,0.0106411534154995,-2.3457837304966
GTF2H5,-0.15884301641575,7.2644924413283,-3.05730602622549,0.00317753540942154,0.0106535328847264,-2.34707657061237
YARS2,0.157974637507151,6.46719134364293,3.05597277847398,0.00318998303992795,0.0106926142819013,-2.35065927826321
GNG5,-0.121146297898457,10.8002534388726,-3.05572075315107,0.00319234112648821,0.0106978651932775,-2.35133638849331
PSG2,-0.0879492984802627,4.71442871211519,-3.05549012487656,0.00319450043278536,0.010702447533241,-2.35195597473081
ST3GAL1,0.121405969444302,6.00447363169049,3.05407661439588,0.00320776446493673,0.0107442222412937,-2.35575261727486
FGF23,-0.0633768437345087,5.24913731833653,-3.05268879160242,0.00322083732526647,0.0107853360879525,-2.35947896828311
PNLIPRP2,-0.0988716146338613,3.50529083651812,-3.05192312840656,0.00322807085020446,0.010806880738299,-2.36153425028171
CDC37P1 /// CDC37P1,-0.0958433510499342,5.11904872945919,-3.05163637841605,0.00323078378220705,0.0108132845013691,-2.36230387728611
C6orf62,0.149505345419645,7.02700051066854,3.05126603434055,0.00323429073614425,0.0108223419903415,-2.36329778677965
RAD23A,0.14737236905846,8.76333869365838,3.0505145134554,0.00324141811928357,0.0108435064064647,-2.36531439696579
OR10H2,-0.0688819364376877,3.97510990504287,-3.04987647840953,0.00324748068270736,0.0108610990910146,-2.36702618676275
RPS8 /// SNORD38B /// SNORD55,-0.107719022305864,11.9764697960183,-3.0485602959015,0.00326002031639774,0.0109003400732597,-2.37055652637497
GRIN1,-0.0582342118732153,5.65737693700695,-3.04815889258415,0.00326385355633512,0.0109104577823075,-2.37163296317827
NRBP1,-0.1553427980512,7.84326348988857,-3.04741581182613,0.00327096075276575,0.0109315120112832,-2.37362538707635
E4F1,0.123978899278086,6.34757197906106,3.04638808369031,0.0032808142008914,0.0109617315018658,-2.3763804291393
PID1,-0.266608088615379,5.0376802275352,-3.04545461841208,0.0032897878300806,0.0109889971635045,-2.37888216857076
SEMA3B,-0.111782435084487,4.90922503335444,-3.04484161382379,0.00329569321355661,0.011003605705326,-2.38052473878794
FOXI1,-0.0920899945966771,4.29755039461261,-3.04483162118354,0.00329578955939029,0.011003605705326,-2.38055151238661
CYFIP1,-0.132208228920224,10.30301512843,-3.04347451181346,0.00330889875277788,0.0110446447626063,-2.38418703895694
GTF2B,-0.159692393815795,8.12684138282031,-3.04261223995572,0.00331725318558285,0.0110697967415191,-2.38649631827606
MAP7D1,0.180994029286026,8.03748693489606,3.04226252285579,0.00332064713797397,0.0110770639698199,-2.38743276579276
PPP3CC,-0.0768283316313915,5.05772365063265,-3.04221895750327,0.00332107015950502,0.0110770639698199,-2.3875494162618
CYP2E1,-0.356066834599511,5.81190133544953,-3.04162273845976,0.00332686451489906,0.0110936525829906,-2.38914572325609
EFHD1,-0.237435216192061,6.56350226169527,-3.04138282304857,0.00332919878636345,0.0110986979767395,-2.38978800175452
GPR157,-0.145373238796134,6.11469392367117,-3.04096027574402,0.00333331369212344,0.0111096755977924,-2.390919111245
ABHD17A,-0.133743211552841,8.90458472875975,-3.04061361441577,0.00333669312863123,0.0111181971482868,-2.39184699374586
ACTR10,-0.117031235374171,9.68553297905049,-3.03984796338127,0.00334416839634153,0.0111403588554488,-2.39389606996286
CRYBB1,-0.0984054054663797,5.61897856135961,-3.03901711669657,0.00335229781524981,0.0111646882634552,-2.39611918267791
NLK,0.12142139804493,5.35827813627473,3.03734225410694,0.00336874142934578,0.0112152736626019,-2.40059924139309
RAP1GDS1,-0.171032558573626,7.12900161031804,-3.03730112089967,0.00336914621310867,0.0112152736626019,-2.40070924422568
HCP5,0.317574707821523,7.00277342556728,3.03716930644129,0.0033704436780148,0.0112168299208003,-2.40106174895278
NISCH,-0.118606576339159,8.7817037665949,-3.03651889271417,0.00337685258391774,0.0112353920905092,-2.40280094715883
THOC2,0.156412279179214,7.62352742429362,3.03616507089438,0.00338034375623284,0.0112442396912348,-2.40374694337318
CHMP5,-0.204220328874116,9.12051962786686,-3.03572364964293,0.00338470398293607,0.0112559730141193,-2.40492703242666
FOXD3,-0.0716509929350402,3.93655865309946,-3.03510232117786,0.0033908501448741,0.011273457064027,-2.40658786170521
SQLE,0.208900459360162,6.97519301807349,3.03502358151593,0.00339162977597735,0.011273457064027,-2.40679831668346
GRIK5,-0.0682087002304051,6.20357920237459,-3.03466985433701,0.00339513421987746,0.0112823307060841,-2.40774370571137
TIMM10,0.174721648895669,8.27408607117807,3.0345352109166,0.00339646904328585,0.0112839919174062,-2.40810353846134
TYW1,0.134028951673454,7.44026280037681,3.03389958435249,0.0034027770912106,0.0113021706531608,-2.40980207803202
MAN1B1,0.122503220502262,7.36958914953925,3.03197174681459,0.00342197593648217,0.0113631461379746,-2.41495204547232
CHD9,-0.0983810844564945,6.66118627429367,-3.03167493197455,0.00342494077490952,0.0113674628619632,-2.41574472650052
SH3PXD2A,-0.125635178006422,5.96498283546684,-3.03167319784566,0.00342495810387823,0.0113674628619632,-2.41574935753439
GPR35,-0.0993288275365068,5.73926276794807,-3.03144769870121,0.00342721218815663,0.0113721514173673,-2.41635154137376
LMO2,-0.25050988576501,6.65331842250342,-3.03133629200684,0.00342832631607699,0.0113730560043644,-2.416649034628
DPYD,-0.294296935510153,6.56874697775316,-3.03107529701082,0.00343093772802311,0.0113789259863147,-2.41734594626248
MAPK14,-0.0855882453347143,6.54620935050984,-3.0308636904169,0.00343305633722577,0.0113831590769397,-2.41791094693623
TCIRG1,0.260427611418729,7.41626007050982,3.03061864097987,0.00343551129718256,0.011388505072706,-2.41856520423975
ZNF442,-0.0933271088895894,3.87750376010377,-3.02821599727573,0.00345966815139807,0.0114657712275981,-2.42497788788987
ARPC3,-0.150307689210352,10.2848911821293,-3.02644051384243,0.00347762075167525,0.0115224428680782,-2.42971418537223
RPL3L,0.107709661430145,4.96621394254773,3.02588743843223,0.00348323078210676,0.0115382019657286,-2.43118914275162
FAM169A,0.23114192512225,4.39422140259818,3.02573540987288,0.00348477433288945,0.0115404864271014,-2.43159454089939
ZBTB1,0.142061253432672,5.95396374149423,3.02560246654196,0.00348612463197972,0.0115421299366011,-2.43194903381247
RUFY2,-0.246780959665126,5.96357800743597,-3.02537733728688,0.00348841236867799,0.0115468756215241,-2.43254931310113
AMPD3 /// CAND1.11,-0.103261009593657,5.28877310091468,-3.02431147239469,0.00349926252271799,0.0115799542102188,-2.43539084794032
TAP2,0.122128719560214,5.65463866357655,3.02421294791989,0.00350026705213787,0.0115804428909776,-2.43565347003723
SEMG1,-0.0812364336179687,3.71612813559999,-3.02379702049053,0.00350451069370023,0.0115913746544701,-2.43676207431738
PDE3A,-0.112228620272499,5.0750948041,-3.02372102441893,0.00350528658622414,0.0115913746544701,-2.43696462010464
GRP,0.314645529152229,4.84614400929117,3.02352319374145,0.00350730711529095,0.0115952190956842,-2.43749186298576
EXOSC5,0.127494386280898,7.57166950588126,3.0233624282439,0.00350894987934671,0.011597813064165,-2.43792030328065
CDKN1B,-0.195185593906866,9.09461328477034,-3.02293096311413,0.00351336229399498,0.0116088910781596,-2.43907007268202
AP3B1,-0.130977228811026,6.72320979762917,-3.02286674278338,0.00351401948951171,0.0116088910781596,-2.43924119649424
NRG1,0.114228027842163,5.13780262418825,3.02207271808562,0.00352215454915971,0.0116329224662496,-2.44135675445069
STK19,-0.108840170179578,7.6422125005342,-3.0219722659941,0.00352318496252799,0.0116334827189264,-2.44162436357336
CSF3,-0.228942807028049,6.63872500690254,-3.02159893109731,0.00352701699877851,0.0116432913381757,-2.44261888596444
WDR62,0.0886700161405022,5.7754748910054,3.02129650936103,0.00353012399853458,0.0116507022808778,-2.44342443496131
ESRP1,-0.209426949665513,9.25017831635761,-3.02051976348942,0.00353811574101448,0.0116742271093288,-2.44549314098107
STX11,-0.12931713855663,4.51093385121388,-3.02019244839934,0.00354148843769666,0.0116825033525678,-2.4463647572713
KRI1,0.127882934425014,6.92548849132502,3.01972091618792,0.00354635242031807,0.0116956937434355,-2.44762028665152
PDX1,-0.0567814396899342,4.62867670448881,-3.01893295143824,0.00355449435155408,0.0117196855723965,-2.44971803425619
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578,0.171324692562884,8.29216354111605,3.01850366414624,0.00355893742644916,0.0117314730045025,-2.45086072235351
MUC5B,-0.508602236780574,5.52179838938159,-3.01822253454642,0.00356184988270278,0.0117382104766467,-2.45160897328347
CRYAB,-0.378112131459572,9.56612180051277,-3.01733100697703,0.00357110062007494,0.0117658276158734,-2.45398149998426
SOS2,-0.0783775035531895,5.4102402686704,-3.01687848802319,0.00357580462158614,0.0117784546577472,-2.45518553555352
RPP14,-0.0995028492263356,6.83693654997294,-3.01537132565065,0.00359151336263942,0.0118267283395019,-2.45919470996073
CD82,-0.161601077733093,8.29867642671034,-3.01529721541289,0.00359228744529158,0.0118267283395019,-2.45939180977999
ZMYM4,0.120427921368909,7.327751664076,3.01522085375868,0.00359308520621493,0.0118267283395019,-2.45959489348463
C14orf166,0.148466560210552,10.5996813222847,3.01476779537339,0.00359782175812873,0.0118394353691526,-2.46079972084615
TMPRSS3,-0.159813976990846,4.13386375319931,-3.01444889540493,0.00360115921417227,0.0118475332958954,-2.46164769513959
ANKHD1 /// ANKHD1-EIF4EBP3 /// EIF4EBP3,-0.20947186985386,7.34210965537513,-3.01394529078978,0.00360643556141889,0.0118620045297095,-2.4629866708073
OCM2,-0.0875767048573789,4.28644244157138,-3.01327794855183,0.0036134384823657,0.0118821462504069,-2.46476072627294
DGKZ,0.158181275789494,7.27412261625267,3.01254359979101,0.00362115915494921,0.0119046377959471,-2.46671256453512
NUP210,0.16599533517963,6.26233065275091,3.01139671813838,0.00363324771723771,0.0119414744402888,-2.46976015438408
NR2F2,-0.208070922210994,6.57459210995832,-3.01095952664779,0.00363786574283833,0.0119537455663652,-2.47092166286563
ANXA5,0.156897923890542,9.73079328806948,3.01029853154135,0.00364485814909491,0.0119738108616961,-2.47267751700135
TNS4,0.163200844137412,6.73326163004438,3.01014161201447,0.00364651997200572,0.0119763590332095,-2.47309431163125
GYPC,-0.218295567677841,7.78281845404119,-3.00998193509014,0.00364821171917981,0.0119790042236917,-2.4735184131588
LASP1,0.143275592911472,9.41621656296418,3.00798263289093,0.0036694557703749,0.012045833066946,-2.47882709996082
DOPEY1,-0.0977665462761714,5.31170618956889,-3.00737183125168,0.00367596886913341,0.0120642834546717,-2.48044840558449
GIPR,-0.0776993749560859,4.89826960163426,-3.00649454046819,0.00368534238641357,0.0120921103064772,-2.48277663695902
RAB6A /// WTH3DI,-0.116862875791625,7.01112938941809,-3.00557858870656,0.00369515267131075,0.0121213563963021,-2.4852069161387
TBC1D22B,-0.0698396673710017,4.43392591204027,-3.00355332517025,0.00371693040030268,0.0121898360495246,-2.4905785031853
ASB6,0.108036297565168,6.66529863041193,3.00341058965872,0.00371846972847983,0.0121919258564786,-2.4909569747593
KRT35,-0.0834938228070116,4.13124458753978,-3.00309513551891,0.00372187383775213,0.0122001273143876,-2.4917933710999
ATHL1,0.223618803031548,6.57661861075246,3.00177271139366,0.00373617582380179,0.01224403886001,-2.49529892021543
GUCA1A,0.0867984011337272,4.7235209777745,3.00152633429125,0.00373884602054126,0.0122498191436643,-2.49595189862994
PARP4,-0.162515026172525,8.6359056328235,-3.0007084753399,0.00374772256081231,0.012275865276698,-2.49811919338839
PASK,0.141107110163643,5.70539624909688,3.00062659135938,0.00374861235641381,0.012275865276698,-2.49833615789735
FOSL2,-0.178452076863491,7.40712250550177,-3.00043118352326,0.00375073655641602,0.0122798460658824,-2.49885390344281
GCDH,0.0941066043730935,6.74656280605073,2.9995248976941,0.00376060304812365,0.0123091669158128,-2.50125482827367
SNCG,-0.108455347312178,5.39976345080731,-2.99879892356811,0.00376852391502576,0.012329148841412,-2.50317767238785
IP6K1,-0.106430381070627,7.50972044340088,-2.99875899185169,0.00376896004615481,0.012329148841412,-2.50328342679219
PHF20L1,0.105986761823349,6.12491217273599,2.99871463675561,0.00376944454404102,0.012329148841412,-2.50340089472807
ZNF623,0.157843062226372,5.46041516311307,2.99848016499665,0.0037720066780679,0.0123345439763096,-2.50402183653087
PCDHGB5,-0.0910621561282565,6.17412402325993,-2.99820630092431,0.00377500130965527,0.0123413504354115,-2.5047470522969
CTSH,0.256843717566367,9.19970001422379,2.99515028221162,0.00380856816881094,0.0124480770983023,-2.51283621325293
RAB11FIP3,0.0828220333733741,5.91999375154881,2.99480619234226,0.00381236490934718,0.0124548805275156,-2.51374660981782
PSMC3,0.166917120191101,8.16171582929562,2.99479460375753,0.0038124928407201,0.0124548805275156,-2.51377726962151
ICA1,-0.0840434801342473,5.30884061822694,-2.99405380550607,0.00382067910720728,0.0124759728617945,-2.51573700360104
PDE6D,0.106508261147884,6.64797540825438,2.99404328012995,0.00382079553643858,0.0124759728617945,-2.51576484512833
GJC1,0.123427753309082,5.47406444246797,2.99365969770722,0.00382504088293121,0.0124868182446414,-2.51677943898736
F11,-0.066831307700108,4.68563722325699,-2.99303744423232,0.00383193706636683,0.0125063099376836,-2.51842511735103
SPDEF,-0.0777572032570218,7.00416765682886,-2.99196005336446,0.00384390465326127,0.0125423397848445,-2.52127388102047
GPR27,-0.143461177172125,6.52500067941294,-2.99111798576547,0.00385328243101814,0.0125685455779061,-2.52349987160397
DNAJC11,0.097997447999578,7.43520989685641,2.99107192577865,0.0038537959951789,0.0125685455779061,-2.52362161649846
IRS4,-0.0796946594484968,4.77840921694918,-2.99056845714653,0.00385941376358816,0.0125838304016632,-2.52495228164668
CLEC4M,-0.0650250900083624,4.43183950842435,-2.98952127400286,0.0038711227249632,0.0126189637307954,-2.52771943153095
PRDX4,0.193868037179365,9.66121018214688,2.98927236014242,0.00387391077350821,0.0126250070180765,-2.52837706959742
MID2,-0.121592731096581,6.78121104576402,-2.98771172029927,0.00389143379544507,0.0126790568335198,-2.53249937096055
ZHX2,0.216143957388233,7.22760550463099,2.98743333617829,0.00389456724138058,0.0126862078253214,-2.53323452611598
ABCB11,-0.0578031382457475,4.16983914939352,-2.98707512263822,0.00389860267933578,0.0126962928219815,-2.53418041702507
IL17RB,0.162716852015039,5.51116079345923,2.98609235195345,0.00390969397330894,0.0127293457117009,-2.53677505314742
FUZ,-0.108466587069629,5.8575854001007,-2.9858080626551,0.00391290784464458,0.0127367412139623,-2.53752548989436
APC,-0.0881386574121339,5.29428285128228,-2.98448503847939,0.00392789682287994,0.012782452579153,-2.54101714755003
LOC101928747 /// RBMX /// SNORD61,0.112309171439953,8.54063154411909,2.98432421139467,0.00392972251372746,0.0127853153040507,-2.54144151319953
CDK2AP2,0.179057744240944,7.42393223428667,2.98353976190042,0.00393863878812926,0.0128112402458645,-2.54351114565842
S100A12,-0.474048040340357,8.40891845024561,-2.98321857378476,0.00394229491652901,0.0128200471118599,-2.54435842368403
TRIM9,0.218603722429393,4.18195005772505,2.98141443129491,0.00396289030923777,0.0128839217054002,-2.54911635894839
AZU1,-0.0855194015413121,4.05487908336871,-2.98039268342654,0.00397459841965467,0.0129165861273161,-2.55180996082834
JUND,-0.241414231171253,7.34490958511923,-2.98037086254416,0.00397484881269018,0.0129165861273161,-2.55186747880335
MATR3 /// SNHG4,0.104227311739305,8.92212508206102,2.9794566185713,0.00398535285667579,0.0129476066966282,-2.55427705685124
CAV2,0.187185493400019,7.31102784300616,2.97882504485303,0.00399262424413217,0.0129681126314459,-2.55594129856505
CBR3,-0.390977603853616,8.84416790534993,-2.9785875684206,0.00399536152252843,0.0129711945350646,-2.55656699575366
MRPL28,0.127106218988057,8.11412977379633,2.97857619808443,0.00399549262667214,0.0129711945350646,-2.55659695308032
DLEU2 /// DLEU2L /// MIR15A,0.237417667117851,5.18412475067143,2.97794368773268,0.0040027919919083,0.0129917708382903,-2.55826328426062
TBCE,0.115897111725601,6.53189630473756,2.97651959219095,0.0040192717980558,0.0130421268549158,-2.56201402951586
PARD6B,-0.086967184025101,4.36718776717734,-2.9754714294501,0.00403144144741809,0.0130784760350109,-2.56477377193771
RTEL1-TNFRSF6B /// TNFRSF6B,0.153935918854502,6.61760218412007,2.97480801059668,0.00403916169645559,0.0131003768484755,-2.56652012330117
ERP44,-0.0962169640425946,6.82697581706974,-2.97462265122415,0.004041321185292,0.01310423604108,-2.56700800074513
SLC4A1AP,0.133032829973783,7.01586264626311,2.97428275549752,0.00404528384848334,0.0131139388851649,-2.56790256679788
ATP2B1,0.267002973605522,6.60995006335994,2.97401616682696,0.00404839438512209,0.0131178449473619,-2.56860414220005
IQCE,0.130302002648307,5.17452842830353,2.97400425752006,0.00404853339377136,0.0131178449473619,-2.56863548252659
ITGA2B,-0.0584838591226727,4.55524643119435,-2.97392996973264,0.00404940060084305,0.0131178449473619,-2.56883097480782
SNORA21,0.157100444570356,5.10125460984002,2.97328187967713,0.00405697346587456,0.0131392275080984,-2.5705362991354
